user_id,in_hour_id,longitude,latitude,city_name,county_name,stay_duration,stay_viewpoint_distance,stay_mall_distance,home_longitude,home_latitude,work_longitude,work_latitude,p_day
18e16f12c34ff7bc0ee13082314d75fd,11,120.419057,30.312353,杭州市,富阳区,1742,6717,2804,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/7
18e16f12c34ff7bc0ee13082314d75fd,19,120.419468,30.312497,杭州市,富阳区,4876,6711,2781,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/6
18e16f12c34ff7bc0ee13082314d75fd,11,120.4214676,30.31640961,杭州市,富阳区,2833,6340,2320,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/6
18e16f12c34ff7bc0ee13082314d75fd,16,120.4221,30.316333,杭州市,富阳区,1455,6366,2322,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/21
18e16f12c34ff7bc0ee13082314d75fd,20,120.422358,30.315465,杭州市,富阳区,2204,6465,2415,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/27
18e16f12c34ff7bc0ee13082314d75fd,18,120.422358,30.315465,杭州市,富阳区,911,6465,2415,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/27
18e16f12c34ff7bc0ee13082314d75fd,20,120.422365,30.314714,杭州市,富阳区,2333,6546,2498,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/7
18e16f12c34ff7bc0ee13082314d75fd,14,120.422365,30.314714,杭州市,富阳区,3489,6546,2498,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/7
18e16f12c34ff7bc0ee13082314d75fd,14,120.42241,30.315477,杭州市,富阳区,1585,6466,2413,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/21
18e16f12c34ff7bc0ee13082314d75fd,10,120.422427,30.315519,杭州市,富阳区,5406,6462,2409,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/14
18e16f12c34ff7bc0ee13082314d75fd,16,120.422427,30.315519,杭州市,富阳区,955,6462,2409,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/14
18e16f12c34ff7bc0ee13082314d75fd,10,120.422444,30.315564,杭州市,富阳区,2636,6457,2404,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/6
18e16f12c34ff7bc0ee13082314d75fd,17,120.422444,30.315564,杭州市,富阳区,3604,6457,2404,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/6
18e16f12c34ff7bc0ee13082314d75fd,13,120.423045,30.313504,杭州市,富阳区,4094,6693,2628,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/7
18e16f12c34ff7bc0ee13082314d75fd,21,120.423133,30.313527,杭州市,富阳区,1769,6694,2625,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/27
18e16f12c34ff7bc0ee13082314d75fd,15,120.423133,30.313527,杭州市,富阳区,944,6694,2625,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/27
18e16f12c34ff7bc0ee13082314d75fd,17,120.424179,30.315196,杭州市,富阳区,10857,6547,2436,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/21
18e16f12c34ff7bc0ee13082314d75fd,13,120.424187,30.315229,杭州市,富阳区,1042,6544,2432,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/27
18e16f12c34ff7bc0ee13082314d75fd,21,120.425119,30.316194,杭州市,富阳区,10197,6471,2324,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/14
18e16f12c34ff7bc0ee13082314d75fd,17,120.425119,30.316194,杭州市,富阳区,1493,6471,2324,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/14
18e16f12c34ff7bc0ee13082314d75fd,0,120.425119,30.316194,杭州市,富阳区,31603,6471,2324,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/14
18e16f12c34ff7bc0ee13082314d75fd,21,120.425119,30.316198,杭州市,富阳区,4435,6471,2324,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/13
18e16f12c34ff7bc0ee13082314d75fd,9,120.425167,30.316153,杭州市,富阳区,11922,6477,2329,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/27
18e16f12c34ff7bc0ee13082314d75fd,17,120.425167,30.316153,杭州市,富阳区,2923,6477,2329,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/27
18e16f12c34ff7bc0ee13082314d75fd,0,120.425168,30.316153,杭州市,富阳区,74533,6477,2329,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/28
18e16f12c34ff7bc0ee13082314d75fd,15,120.425168,30.316191,杭州市,富阳区,11897,6473,2325,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/7
18e16f12c34ff7bc0ee13082314d75fd,21,120.425168,30.316191,杭州市,富阳区,6098,6473,2325,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/7
18e16f12c34ff7bc0ee13082314d75fd,9,120.425168,30.316191,杭州市,富阳区,5144,6473,2325,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/7
18e16f12c34ff7bc0ee13082314d75fd,0,120.42518,30.316193,杭州市,富阳区,4714,6473,2325,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/6
18e16f12c34ff7bc0ee13082314d75fd,0,120.425543,30.316534,杭州市,富阳区,4578,6449,2288,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/7
18e16f12c34ff7bc0ee13082314d75fd,18,120.425543,30.316534,杭州市,富阳区,5011,6449,2288,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/7
18e16f12c34ff7bc0ee13082314d75fd,11,120.425546,30.31653,杭州市,富阳区,6183,6449,2288,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/13
18e16f12c34ff7bc0ee13082314d75fd,0,120.425546,30.31653,杭州市,富阳区,4570,6449,2288,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/13
18e16f12c34ff7bc0ee13082314d75fd,21,120.425552,30.31647,杭州市,富阳区,7863,6456,2295,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/28
18e16f12c34ff7bc0ee13082314d75fd,18,120.430686,30.314837,杭州市,富阳区,10508,6779,2542,120.4214676,30.31640961,120.4232705,30.31505648,2021/11/14
fa27a20aa407ccdc34557575fc5a3861,14,120.8623474,30.56755295,杭州市,钱塘区,1634,27861,4469,120.960168,30.55124566,120.960168,30.55124566,2021/11/21
fa27a20aa407ccdc34557575fc5a3861,12,120.954644,30.555394,杭州市,钱塘区,3864,36401,1169,120.960168,30.55124566,120.960168,30.55124566,2021/11/20
fa27a20aa407ccdc34557575fc5a3861,8,120.957272,30.548401,杭州市,钱塘区,961,36309,354,120.960168,30.55124566,120.960168,30.55124566,2021/11/20
fa27a20aa407ccdc34557575fc5a3861,9,120.958275,30.543271,杭州市,钱塘区,1195,36171,224,120.960168,30.55124566,120.960168,30.55124566,2021/11/7
fa27a20aa407ccdc34557575fc5a3861,10,120.95828,30.543263,杭州市,钱塘区,1890,36172,225,120.960168,30.55124566,120.960168,30.55124566,2021/11/6
fa27a20aa407ccdc34557575fc5a3861,19,120.958727,30.551462,杭州市,钱塘区,5447,36576,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/21
fa27a20aa407ccdc34557575fc5a3861,0,120.958727,30.551462,杭州市,钱塘区,29531,36576,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/21
fa27a20aa407ccdc34557575fc5a3861,21,120.958727,30.551462,杭州市,钱塘区,10573,36576,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/21
fa27a20aa407ccdc34557575fc5a3861,7,120.958729,30.551478,杭州市,钱塘区,3294,36576,699,120.960168,30.55124566,120.960168,30.55124566,2021/11/27
fa27a20aa407ccdc34557575fc5a3861,21,120.958729,30.551478,杭州市,钱塘区,10770,36576,699,120.960168,30.55124566,120.960168,30.55124566,2021/11/28
fa27a20aa407ccdc34557575fc5a3861,20,120.958729,30.551478,杭州市,钱塘区,960,36576,699,120.960168,30.55124566,120.960168,30.55124566,2021/11/27
fa27a20aa407ccdc34557575fc5a3861,17,120.958729,30.551478,杭州市,钱塘区,14209,36576,699,120.960168,30.55124566,120.960168,30.55124566,2021/11/28
fa27a20aa407ccdc34557575fc5a3861,14,120.958729,30.551478,杭州市,钱塘区,7865,36576,699,120.960168,30.55124566,120.960168,30.55124566,2021/11/28
fa27a20aa407ccdc34557575fc5a3861,0,120.958729,30.551478,杭州市,钱塘区,51444,36576,699,120.960168,30.55124566,120.960168,30.55124566,2021/11/28
fa27a20aa407ccdc34557575fc5a3861,21,120.958729,30.551478,杭州市,钱塘区,10789,36576,699,120.960168,30.55124566,120.960168,30.55124566,2021/11/27
fa27a20aa407ccdc34557575fc5a3861,14,120.958816,30.551775,杭州市,钱塘区,4653,36598,732,120.960168,30.55124566,120.960168,30.55124566,2021/11/13
fa27a20aa407ccdc34557575fc5a3861,9,120.960646,30.555623,杭州市,钱塘区,2404,36935,1186,120.960168,30.55124566,120.960168,30.55124566,2021/11/14
fa27a20aa407ccdc34557575fc5a3861,16,120.961102,30.549259,杭州市,钱塘区,11327,36685,546,120.960168,30.55124566,120.960168,30.55124566,2021/11/21
fa27a20aa407ccdc34557575fc5a3861,8,120.961691,30.552301,杭州市,钱塘区,6844,36874,868,120.960168,30.55124566,120.960168,30.55124566,2021/11/21
fa27a20aa407ccdc34557575fc5a3861,11,120.96195,30.557058,杭州市,钱塘区,1532,37116,1373,120.960168,30.55124566,120.960168,30.55124566,2021/11/20
fa27a20aa407ccdc34557575fc5a3861,9,120.965024,30.542071,杭州市,钱塘区,1923,36719,777,120.960168,30.55124566,120.960168,30.55124566,2021/11/13
fa27a20aa407ccdc34557575fc5a3861,16,120.96521,30.5421,杭州市,钱塘区,11207,36737,792,120.960168,30.55124566,120.960168,30.55124566,2021/11/27
fa27a20aa407ccdc34557575fc5a3861,13,120.96521,30.5421,杭州市,钱塘区,5135,36737,792,120.960168,30.55124566,120.960168,30.55124566,2021/11/27
fa27a20aa407ccdc34557575fc5a3861,10,120.96521,30.5421,杭州市,钱塘区,12289,36737,792,120.960168,30.55124566,120.960168,30.55124566,2021/11/27
fa27a20aa407ccdc34557575fc5a3861,0,120.96521,30.5421,杭州市,钱塘区,23384,36737,792,120.960168,30.55124566,120.960168,30.55124566,2021/11/27
fa27a20aa407ccdc34557575fc5a3861,13,120.958258,30.543247,杭州市,钱塘区,3023,36169,226,120.960168,30.55124566,120.960168,30.55124566,2021/11/14
fa27a20aa407ccdc34557575fc5a3861,18,120.958728,30.551461,杭州市,钱塘区,3622,36576,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/20
fa27a20aa407ccdc34557575fc5a3861,9,120.958728,30.551461,杭州市,钱塘区,5998,36576,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/20
fa27a20aa407ccdc34557575fc5a3861,0,120.958728,30.551461,杭州市,钱塘区,31750,36576,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/20
fa27a20aa407ccdc34557575fc5a3861,19,120.958728,30.551461,杭州市,钱塘区,6926,36576,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/20
fa27a20aa407ccdc34557575fc5a3861,17,120.958728,30.551461,杭州市,钱塘区,1155,36576,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/20
fa27a20aa407ccdc34557575fc5a3861,21,120.958728,30.551461,杭州市,钱塘区,10704,36576,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/20
fa27a20aa407ccdc34557575fc5a3861,14,120.958749,30.551465,杭州市,钱塘区,1180,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/6
fa27a20aa407ccdc34557575fc5a3861,12,120.958749,30.551465,杭州市,钱塘区,5557,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/6
fa27a20aa407ccdc34557575fc5a3861,19,120.958749,30.551465,杭州市,钱塘区,6011,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/6
fa27a20aa407ccdc34557575fc5a3861,0,120.958749,30.551465,杭州市,钱塘区,30017,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/6
fa27a20aa407ccdc34557575fc5a3861,21,120.958749,30.551465,杭州市,钱塘区,10108,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/6
fa27a20aa407ccdc34557575fc5a3861,15,120.958749,30.551465,杭州市,钱塘区,8151,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/6
fa27a20aa407ccdc34557575fc5a3861,0,120.958755,30.551459,杭州市,钱塘区,30611,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/14
fa27a20aa407ccdc34557575fc5a3861,21,120.958755,30.551459,杭州市,钱塘区,10795,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/14
fa27a20aa407ccdc34557575fc5a3861,10,120.958755,30.551459,杭州市,钱塘区,9153,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/14
fa27a20aa407ccdc34557575fc5a3861,11,120.958757,30.551458,杭州市,钱塘区,5952,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/13
fa27a20aa407ccdc34557575fc5a3861,21,120.958757,30.551458,杭州市,钱塘区,10759,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/13
fa27a20aa407ccdc34557575fc5a3861,0,120.958757,30.551458,杭州市,钱塘区,24842,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/13
fa27a20aa407ccdc34557575fc5a3861,18,120.958757,30.551458,杭州市,钱塘区,9908,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/13
fa27a20aa407ccdc34557575fc5a3861,16,120.958757,30.551458,杭州市,钱塘区,5930,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/13
fa27a20aa407ccdc34557575fc5a3861,19,120.958758,30.551464,杭州市,钱塘区,4708,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/7
fa27a20aa407ccdc34557575fc5a3861,10,120.958758,30.551464,杭州市,钱塘区,3776,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/7
fa27a20aa407ccdc34557575fc5a3861,0,120.958758,30.551464,杭州市,钱塘区,24070,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/7
fa27a20aa407ccdc34557575fc5a3861,11,120.958758,30.551464,杭州市,钱塘区,29399,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/7
fa27a20aa407ccdc34557575fc5a3861,6,120.958758,30.551464,杭州市,钱塘区,5785,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/7
fa27a20aa407ccdc34557575fc5a3861,21,120.958758,30.551464,杭州市,钱塘区,10759,36578,697,120.960168,30.55124566,120.960168,30.55124566,2021/11/7
fa27a20aa407ccdc34557575fc5a3861,14,120.958814,30.551778,杭州市,钱塘区,22285,36598,733,120.960168,30.55124566,120.960168,30.55124566,2021/11/14
fa27a20aa407ccdc34557575fc5a3861,17,120.958822,30.551772,杭州市,钱塘区,6790,36598,732,120.960168,30.55124566,120.960168,30.55124566,2021/11/6
fa27a20aa407ccdc34557575fc5a3861,11,120.958822,30.551772,杭州市,钱塘区,3474,36598,732,120.960168,30.55124566,120.960168,30.55124566,2021/11/6
fa27a20aa407ccdc34557575fc5a3861,8,120.958822,30.551772,杭州市,钱塘区,3982,36598,732,120.960168,30.55124566,120.960168,30.55124566,2021/11/6
fa27a20aa407ccdc34557575fc5a3861,8,120.958824,30.551779,杭州市,钱塘区,2209,36599,733,120.960168,30.55124566,120.960168,30.55124566,2021/11/7
fa27a20aa407ccdc34557575fc5a3861,10,120.960029,30.545302,杭州市,钱塘区,2070,36415,212,120.960168,30.55124566,120.960168,30.55124566,2021/11/13
fa27a20aa407ccdc34557575fc5a3861,10,120.960168,30.55124566,杭州市,钱塘区,13407,36692,704,120.960168,30.55124566,120.960168,30.55124566,2021/11/21
fa27a20aa407ccdc34557575fc5a3861,8,120.960534,30.54334,杭州市,钱塘区,4278,36375,336,120.960168,30.55124566,120.960168,30.55124566,2021/11/27
fa27a20aa407ccdc34557575fc5a3861,19,120.960642,30.555622,杭州市,钱塘区,4919,36935,1186,120.960168,30.55124566,120.960168,30.55124566,2021/11/27
fa27a20aa407ccdc34557575fc5a3861,13,120.961686,30.552296,杭州市,钱塘区,3453,36873,868,120.960168,30.55124566,120.960168,30.55124566,2021/11/20
fa27a20aa407ccdc34557575fc5a3861,14,120.961686,30.552296,杭州市,钱塘区,11011,36873,868,120.960168,30.55124566,120.960168,30.55124566,2021/11/20
fa27a20aa407ccdc34557575fc5a3861,13,120.961715,30.552214,杭州市,钱塘区,2429,36872,861,120.960168,30.55124566,120.960168,30.55124566,2021/11/6
fa27a20aa407ccdc34557575fc5a3861,7,120.961726,30.552212,杭州市,钱塘区,5118,36873,861,120.960168,30.55124566,120.960168,30.55124566,2021/11/13
fa27a20aa407ccdc34557575fc5a3861,8,120.961905,30.552816,杭州市,钱塘区,1060,36916,929,120.960168,30.55124566,120.960168,30.55124566,2021/11/14
fa27a20aa407ccdc34557575fc5a3861,9,120.969694,30.540972,杭州市,钱塘区,1558,37089,1236,120.960168,30.55124566,120.960168,30.55124566,2021/11/27
154199e5bc3b284ee90b087688986e8a,0,120.535381,30.466116,杭州市,上城区,28545,2527,2426,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/21
154199e5bc3b284ee90b087688986e8a,7,120.535381,30.466116,杭州市,上城区,2436,2527,2426,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/21
154199e5bc3b284ee90b087688986e8a,15,120.535381,30.466116,杭州市,上城区,19339,2527,2426,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/21
154199e5bc3b284ee90b087688986e8a,14,120.535381,30.466116,杭州市,上城区,4020,2527,2426,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/21
154199e5bc3b284ee90b087688986e8a,13,120.535381,30.466116,杭州市,上城区,3528,2527,2426,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/21
154199e5bc3b284ee90b087688986e8a,8,120.535381,30.466116,杭州市,上城区,14465,2527,2426,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/21
154199e5bc3b284ee90b087688986e8a,21,120.535381,30.466116,杭州市,上城区,9987,2527,2426,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/21
154199e5bc3b284ee90b087688986e8a,12,120.535401,30.466207,杭州市,上城区,29850,2518,2434,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/7
154199e5bc3b284ee90b087688986e8a,12,120.535401,30.466207,杭州市,上城区,2562,2518,2434,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/6
154199e5bc3b284ee90b087688986e8a,15,120.535401,30.466207,杭州市,上城区,8145,2518,2434,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/6
154199e5bc3b284ee90b087688986e8a,21,120.535401,30.466207,杭州市,上城区,10765,2518,2434,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/7
154199e5bc3b284ee90b087688986e8a,17,120.535401,30.466207,杭州市,上城区,10826,2518,2434,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/6
154199e5bc3b284ee90b087688986e8a,0,120.535401,30.466207,杭州市,上城区,43675,2518,2434,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/6
154199e5bc3b284ee90b087688986e8a,21,120.535407,30.466177,杭州市,上城区,10780,2521,2431,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/14
154199e5bc3b284ee90b087688986e8a,13,120.535407,30.466177,杭州市,上城区,3874,2521,2431,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/14
154199e5bc3b284ee90b087688986e8a,14,120.535407,30.466177,杭州市,上城区,23023,2521,2431,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/14
154199e5bc3b284ee90b087688986e8a,20,120.535518,30.466205,杭州市,上城区,1852,2521,2430,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/27
154199e5bc3b284ee90b087688986e8a,21,120.535518,30.466205,杭州市,上城区,10004,2521,2430,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/27
154199e5bc3b284ee90b087688986e8a,11,120.535518,30.466205,杭州市,上城区,3952,2521,2430,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/27
154199e5bc3b284ee90b087688986e8a,0,120.535518,30.466205,杭州市,上城区,42772,2521,2430,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/27
154199e5bc3b284ee90b087688986e8a,13,120.535556,30.466204,杭州市,上城区,1547,2522,2428,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/28
154199e5bc3b284ee90b087688986e8a,14,120.535556,30.466204,杭州市,上城区,26284,2522,2428,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/28
154199e5bc3b284ee90b087688986e8a,21,120.535556,30.466204,杭州市,上城区,8706,2522,2428,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/28
154199e5bc3b284ee90b087688986e8a,9,120.535556,30.466204,杭州市,上城区,13140,2522,2428,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/28
154199e5bc3b284ee90b087688986e8a,15,120.536492,30.466632,杭州市,上城区,20055,2502,2440,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/20
154199e5bc3b284ee90b087688986e8a,0,120.536493,30.466632,杭州市,上城区,43119,2502,2440,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/14
154199e5bc3b284ee90b087688986e8a,12,120.536493,30.466632,杭州市,上城区,5187,2502,2440,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/14
154199e5bc3b284ee90b087688986e8a,15,120.536493,30.466633,杭州市,上城区,20969,2502,2440,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/13
154199e5bc3b284ee90b087688986e8a,21,120.536493,30.466633,杭州市,上城区,10795,2502,2440,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/13
154199e5bc3b284ee90b087688986e8a,19,120.536494,30.466618,杭州市,上城区,2036,2503,2439,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/27
154199e5bc3b284ee90b087688986e8a,15,120.536494,30.466618,杭州市,上城区,17647,2503,2439,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/27
154199e5bc3b284ee90b087688986e8a,0,120.536518,30.466645,杭州市,上城区,44029,2501,2441,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/7
154199e5bc3b284ee90b087688986e8a,0,120.535389,30.466115,杭州市,上城区,40896,2527,2425,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/20
154199e5bc3b284ee90b087688986e8a,11,120.535389,30.466115,杭州市,上城区,5788,2527,2425,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/20
154199e5bc3b284ee90b087688986e8a,13,120.535389,30.466115,杭州市,上城区,4890,2527,2425,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/20
154199e5bc3b284ee90b087688986e8a,21,120.535389,30.466115,杭州市,上城区,10794,2527,2425,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/20
154199e5bc3b284ee90b087688986e8a,0,120.535413,30.466189,杭州市,上城区,45249,2520,2432,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/13
154199e5bc3b284ee90b087688986e8a,0,120.536493,30.466615,杭州市,上城区,35527,2504,2438,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/28
154199e5bc3b284ee90b087688986e8a,21,120.536538,30.466651,杭州市,上城区,10479,2501,2441,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/6
154199e5bc3b284ee90b087688986e8a,13,120.536538,30.466651,杭州市,上城区,7207,2501,2441,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/6
154199e5bc3b284ee90b087688986e8a,20,120.536538,30.466651,杭州市,上城区,1612,2501,2441,120.5374215,30.4658026,120.5374215,30.4658026,2021/11/6
9a8f1a59e2811c347b6a097f13a363ff,12,120.366788,30.605418,杭州市,余杭区,1068,6873,4172,120.529397,30.58753422,120.5297805,30.58787114,2021/11/13
